platform,token,company,board_url,api_url,open_roles,count_basis,region
personio,1komma5grad,1komma5grad,https://1komma5grad.jobs.personio.de,https://1komma5grad.jobs.personio.de/xml,317,observed,
personio,1sp-agency,1sp-agency,https://1sp-agency.jobs.personio.de,https://1sp-agency.jobs.personio.de/xml,151,observed,
personio,21dx-gmbh,21dx-gmbh,https://21dx-gmbh.jobs.personio.de,https://21dx-gmbh.jobs.personio.de/xml,22,observed,
personio,2spicy-entertainment-gmbh,2spicy-entertainment-gmbh,https://2spicy-entertainment-gmbh.jobs.personio.de,https://2spicy-entertainment-gmbh.jobs.personio.de/xml,6,observed,
personio,360t,360t,https://360t.jobs.personio.de,https://360t.jobs.personio.de/xml,26,observed,
personio,42watt,42watt,https://42watt.jobs.personio.de,https://42watt.jobs.personio.de/xml,14,observed,
personio,4401,4401,https://4401.jobs.personio.de,https://4401.jobs.personio.de/xml,1,observed,
personio,55birchstreet,55birchstreet,https://55birchstreet.jobs.personio.de,https://55birchstreet.jobs.personio.de/xml,1,observed,
personio,9elements,9elements,https://9elements.jobs.personio.de,https://9elements.jobs.personio.de/xml,2,observed,
personio,aampere,aampere,https://aampere.jobs.personio.de,https://aampere.jobs.personio.de/xml,14,observed,
personio,abcfinlab,abcfinlab,https://abcfinlab.jobs.personio.de,https://abcfinlab.jobs.personio.de/xml,1,observed,
personio,academediaeducation-gmbh,academediaeducation-gmbh,https://academediaeducation-gmbh.jobs.personio.de,https://academediaeducation-gmbh.jobs.personio.de/xml,21,observed,
personio,academia-holding-gmbh,academia-holding-gmbh,https://academia-holding-gmbh.jobs.personio.de,https://academia-holding-gmbh.jobs.personio.de/xml,40,observed,
personio,accure,accure,https://accure.jobs.personio.de,https://accure.jobs.personio.de/xml,4,observed,
personio,achtung,achtung,https://achtung.jobs.personio.de,https://achtung.jobs.personio.de/xml,8,observed,
personio,acture-germany,acture-germany,https://acture-germany.jobs.personio.de,https://acture-germany.jobs.personio.de/xml,31,observed,
personio,adac-pincamp,adac-pincamp,https://adac-pincamp.jobs.personio.de,https://adac-pincamp.jobs.personio.de/xml,3,observed,
personio,adelholzener,adelholzener,https://adelholzener.jobs.personio.de,https://adelholzener.jobs.personio.de/xml,26,observed,
personio,adorsys,adorsys,https://adorsys.jobs.personio.de,https://adorsys.jobs.personio.de/xml,17,observed,
personio,adragos-leipzig,adragos-leipzig,https://adragos-leipzig.jobs.personio.de,https://adragos-leipzig.jobs.personio.de/xml,10,observed,
personio,adsquare,adsquare,https://adsquare.jobs.personio.de,https://adsquare.jobs.personio.de/xml,8,observed,
personio,advidera-gmbh-co-kg,advidera-gmbh-co-kg,https://advidera-gmbh-co-kg.jobs.personio.de,https://advidera-gmbh-co-kg.jobs.personio.de/xml,1,observed,
personio,agens,agens,https://agens.jobs.personio.de,https://agens.jobs.personio.de/xml,5,observed,
personio,agile-robots-se,agile-robots-se,https://agile-robots-se.jobs.personio.de,https://agile-robots-se.jobs.personio.de/xml,75,observed,
personio,aktiv-schuh-handelsgesellschaft-mbh,aktiv-schuh-handelsgesellschaft-mbh,https://aktiv-schuh-handelsgesellschaft-mbh.jobs.personio.de,https://aktiv-schuh-handelsgesellschaft-mbh.jobs.personio.de/xml,21,observed,
personio,aktivbank,aktivbank,https://aktivbank.jobs.personio.de,https://aktivbank.jobs.personio.de/xml,2,observed,
personio,aleno,aleno,https://aleno.jobs.personio.de,https://aleno.jobs.personio.de/xml,2,observed,
personio,alphapet-ventures,alphapet-ventures,https://alphapet-ventures.jobs.personio.de,https://alphapet-ventures.jobs.personio.de/xml,8,observed,
personio,amada,amada,https://amada.jobs.personio.de,https://amada.jobs.personio.de/xml,5,observed,
personio,amberra,amberra,https://amberra.jobs.personio.de,https://amberra.jobs.personio.de/xml,4,observed,
personio,ambior-gmbh,ambior-gmbh,https://ambior-gmbh.jobs.personio.de,https://ambior-gmbh.jobs.personio.de/xml,6,observed,
personio,amnesty-international-deutschland,amnesty-international-deutschland,https://amnesty-international-deutschland.jobs.personio.de,https://amnesty-international-deutschland.jobs.personio.de/xml,3,observed,
personio,amplimind,amplimind,https://amplimind.jobs.personio.de,https://amplimind.jobs.personio.de/xml,3,observed,
personio,amplio,amplio,https://amplio.jobs.personio.de,https://amplio.jobs.personio.de/xml,5,observed,
personio,ams-technologies-ag,ams-technologies-ag,https://ams-technologies-ag.jobs.personio.de,https://ams-technologies-ag.jobs.personio.de/xml,1,observed,
personio,antenne-deutschland,antenne-deutschland,https://antenne-deutschland.jobs.personio.de,https://antenne-deutschland.jobs.personio.de/xml,1,observed,
personio,anybill,anybill,https://anybill.jobs.personio.de,https://anybill.jobs.personio.de/xml,3,observed,
personio,anyline-gmbh,anyline-gmbh,https://anyline-gmbh.jobs.personio.de,https://anyline-gmbh.jobs.personio.de/xml,2,observed,
personio,aok-connect,aok-connect,https://aok-connect.jobs.personio.de,https://aok-connect.jobs.personio.de/xml,2,observed,
personio,appliedai,appliedai,https://appliedai.jobs.personio.de,https://appliedai.jobs.personio.de/xml,9,observed,
personio,apploft,apploft,https://apploft.jobs.personio.de,https://apploft.jobs.personio.de/xml,2,observed,
personio,arc-studio,arc-studio,https://arc-studio.jobs.personio.de,https://arc-studio.jobs.personio.de/xml,2,observed,
personio,armira-beteiligungen-gmbh-co-kg,armira-beteiligungen-gmbh-co-kg,https://armira-beteiligungen-gmbh-co-kg.jobs.personio.de,https://armira-beteiligungen-gmbh-co-kg.jobs.personio.de/xml,7,observed,
personio,art-tempi,art-tempi,https://art-tempi.jobs.personio.de,https://art-tempi.jobs.personio.de/xml,1,observed,
personio,artnight-gmbh,artnight-gmbh,https://artnight-gmbh.jobs.personio.de,https://artnight-gmbh.jobs.personio.de/xml,3,observed,
personio,arverio,arverio,https://arverio.jobs.personio.de,https://arverio.jobs.personio.de/xml,53,observed,
personio,arx,arx,https://arx.jobs.personio.de,https://arx.jobs.personio.de/xml,2,observed,
personio,asellerate-gmbh,asellerate-gmbh,https://asellerate-gmbh.jobs.personio.de,https://asellerate-gmbh.jobs.personio.de/xml,7,observed,
personio,aserto,aserto,https://aserto.jobs.personio.de,https://aserto.jobs.personio.de/xml,1,observed,
personio,ass,ass,https://ass.jobs.personio.de,https://ass.jobs.personio.de/xml,3,observed,
personio,atd-gmbh,atd-gmbh,https://atd-gmbh.jobs.personio.de,https://atd-gmbh.jobs.personio.de/xml,4,observed,
personio,atgde,atgde,https://atgde.jobs.personio.de,https://atgde.jobs.personio.de/xml,15,observed,
personio,atmosfair,atmosfair,https://atmosfair.jobs.personio.de,https://atmosfair.jobs.personio.de/xml,15,observed,
personio,atrain-gmbh,atrain-gmbh,https://atrain-gmbh.jobs.personio.de,https://atrain-gmbh.jobs.personio.de/xml,4,observed,
personio,attocube-systems-ag,attocube-systems-ag,https://attocube-systems-ag.jobs.personio.de,https://attocube-systems-ag.jobs.personio.de/xml,6,observed,
personio,audatis-group,audatis-group,https://audatis-group.jobs.personio.de,https://audatis-group.jobs.personio.de/xml,3,observed,
personio,audi-business-innovation-gmbh,audi-business-innovation-gmbh,https://audi-business-innovation-gmbh.jobs.personio.de,https://audi-business-innovation-gmbh.jobs.personio.de/xml,1,observed,
personio,audi-formula-racing,audi-formula-racing,https://audi-formula-racing.jobs.personio.de,https://audi-formula-racing.jobs.personio.de/xml,8,observed,
personio,augprien,augprien,https://augprien.jobs.personio.de,https://augprien.jobs.personio.de/xml,21,observed,
personio,autarcenergy,autarcenergy,https://autarcenergy.jobs.personio.de,https://autarcenergy.jobs.personio.de/xml,16,observed,
personio,autohaus-bleker-gmbh,autohaus-bleker-gmbh,https://autohaus-bleker-gmbh.jobs.personio.de,https://autohaus-bleker-gmbh.jobs.personio.de/xml,93,observed,
personio,autohof-reimers,autohof-reimers,https://autohof-reimers.jobs.personio.de,https://autohof-reimers.jobs.personio.de/xml,11,observed,
personio,autonomous-teaming,autonomous-teaming,https://autonomous-teaming.jobs.personio.de,https://autonomous-teaming.jobs.personio.de/xml,25,observed,
personio,auxmoney-gmbh,auxmoney-gmbh,https://auxmoney-gmbh.jobs.personio.de,https://auxmoney-gmbh.jobs.personio.de/xml,17,observed,
personio,avat,avat,https://avat.jobs.personio.de,https://avat.jobs.personio.de/xml,38,observed,
personio,aventus,aventus,https://aventus.jobs.personio.de,https://aventus.jobs.personio.de/xml,4,observed,
personio,aviloo-gmbh,aviloo-gmbh,https://aviloo-gmbh.jobs.personio.de,https://aviloo-gmbh.jobs.personio.de/xml,6,observed,
personio,aw-algorithmwatch-ggmbh,aw-algorithmwatch-ggmbh,https://aw-algorithmwatch-ggmbh.jobs.personio.de,https://aw-algorithmwatch-ggmbh.jobs.personio.de/xml,4,observed,
personio,axess-ag,axess-ag,https://axess-ag.jobs.personio.de,https://axess-ag.jobs.personio.de/xml,12,observed,
personio,ba-tax-gmbh,ba-tax-gmbh,https://ba-tax-gmbh.jobs.personio.de,https://ba-tax-gmbh.jobs.personio.de/xml,4,observed,
personio,backhaus-zoller,backhaus-zoller,https://backhaus-zoller.jobs.personio.de,https://backhaus-zoller.jobs.personio.de/xml,18,observed,
personio,badener-kurbetriebe,badener-kurbetriebe,https://badener-kurbetriebe.jobs.personio.de,https://badener-kurbetriebe.jobs.personio.de/xml,6,observed,
personio,baeuerle,baeuerle,https://baeuerle.jobs.personio.de,https://baeuerle.jobs.personio.de/xml,3,observed,
personio,basecamp,basecamp,https://basecamp.jobs.personio.de,https://basecamp.jobs.personio.de/xml,4,observed,
personio,battleroyalstudios,battleroyalstudios,https://battleroyalstudios.jobs.personio.de,https://battleroyalstudios.jobs.personio.de/xml,2,observed,
